personality_type,social_energy,alone_time_preference,talkativeness,deep_reflection,group_comfort,party_liking,listening_skill,empathy,creativity,organization,leadership,risk_taking,public_speaking_comfort,curiosity,routine_preference,excitement_seeking,friendliness,emotional_stability,planning,spontaneity,adventurousness,reading_habit,sports_interest,online_social_usage,travel_desire,gadget_usage,work_style_collaborative,decision_speed,stress_handling
Introvert,5.887410769780585,8.285243740485772,3.4465585467007127,10.0,5.8869740684359435,1.7811873607276838,10.0,4.827068310517399,4.197032344761526,8.398266375038206,0.0,5.044910410096691,4.2537367994293245,5.207587839225891,8.092436373633017,2.813065727400877,5.675772174179284,6.56827572130243,8.516719252883597,5.022934447400264,2.7759192186880206,8.319597931008873,6.223711003669627,3.7532809788192605,4.754149197548517,4.719167009701245,3.927211700024076,3.457291784975831,7.18942410602832
Introvert,2.5376150553699204,9.029258897317728,5.408192153016444,7.40338275662815,4.332849636881804,1.1898102770865953,8.256850699088252,5.967076296690698,6.518985185471762,3.1864977078852306,5.91161874852491,3.398030602481737,2.094931240831206,7.493638138680294,8.611986805788035,1.6988861161364497,4.3845170714141695,5.088740576160186,4.68297326578125,3.1653856416161044,4.879729528640917,7.950961023828777,5.348670129541533,6.027493118411927,3.713188691821355,2.404939245708708,3.0338089316344132,3.9243725575125636,5.386030622361832
Introvert,2.952099164923784,9.381853686263318,3.148974600341213,8.444388904065143,2.6175840807894923,1.2049496535837392,8.104319245154496,7.2742988370496375,7.995272450303654,7.706234018951104,4.500404838184494,3.799685670475001,2.931120350715317,6.277327211094634,6.507134498342375,2.812546229879699,7.925077856729141,6.923764147491391,5.958399731602103,3.1070485360403524,0.7169079898243282,7.886776991528653,3.919880618664287,6.667597519416631,6.502903599895804,7.0490198920237495,5.040061489651072,4.376490553403432,6.814843554489258
Introvert,5.148117905856845,9.005456178939557,2.714415777134325,9.879682721879806,5.856059854648019,1.6982978721976218,5.9785691010549495,6.33152309119152,7.314361494277825,6.9011692232530155,4.057365011812642,3.0972133010446288,1.9336406513052973,6.5134221680322995,7.28286949031802,2.1262717045453288,6.169684240314813,8.193744007759198,10.0,2.2547076952851004,1.9471203639744536,7.596648060037786,4.487473925258887,6.129518165519958,5.776881168096736,0.6583605560322283,5.490149912543226,2.8434703786408235,4.84102065791487
Extrovert,7.549522786151791,3.620978443393491,7.706861345108339,4.514874030448499,7.639198904792865,8.518928596549433,5.923636372029224,4.7702121094558025,5.303244474372567,7.242286546231783,8.347574724746023,8.288633194775633,9.643493516001001,7.890446507775702,5.297447135444278,6.193012542242125,6.213361318742327,8.350660730455665,5.164619158928557,5.267489724230096,7.39744636044238,3.5047923739771227,6.697370613820534,5.3552985452938975,3.3807807307026785,5.541542852537802,9.000931410581748,9.822084713442889,6.333817582420092
Introvert,1.2323449306039866,5.869680090470705,5.202696342936585,9.369518131448276,4.772462702532504,0.920415110640973,4.730516333765343,10.0,5.1441456256292595,5.353296074037752,7.128316718668042,2.946455294498606,2.9831122565177925,7.3663855524178405,8.633218733477602,5.921517835235136,7.085351847559622,9.499464805921166,9.265740448108842,6.0986055407048845,2.317698129500489,6.776216671052692,3.5195141779769914,5.3234559830981105,6.128119642853496,5.330648457292829,3.6723783529170086,8.311137489091,5.6850509468967045
Ambivert,4.874147747142528,3.878101105681166,3.1124811646659514,6.923430250419442,5.040783348047443,5.681543070529591,7.662309829830524,7.565801874864969,8.076121402874987,5.775923149649969,7.067170495943742,6.028188564241399,7.308956150727401,6.446272951824618,5.692041639253778,2.753737100076129,8.176573219740371,6.293726738588339,6.739635756977863,2.909470770590553,4.47617152136692,5.968858785597952,5.524970236422305,7.587016045099742,6.8796412226587655,6.946135735757097,5.887425775677718,7.59146783581007,5.874983155587605
Extrovert,10.0,1.7637325802992634,7.41349534018711,5.474380250947848,6.051262283276438,9.807319749571898,4.264518915957604,6.946718752553883,5.7962889497118155,5.844228798994512,8.017451893145093,5.537862157577186,7.981774178847149,10.0,4.040993425034856,5.265684532478071,10.0,7.904415639047377,2.91976094604353,5.002998625797371,6.51844129003363,1.925740714154323,6.283550102761181,10.0,6.535963526665741,4.683921516683299,7.552276217545337,6.564251667083616,6.395792740857179
Introvert,3.1062974955827047,8.537930310211287,4.26347556161655,8.739532081172044,2.126237935038625,2.7398175577280637,4.743769610197836,5.409195118236135,6.693915960012509,8.930788654789545,1.4091979189297192,1.4599631118036422,4.783803975833347,6.772588239755272,5.905693274048459,4.160346364703402,4.163658191358774,4.68886605088084,8.474745494720118,2.218064154279338,1.746401166419727,7.75451011448717,5.770435755965592,6.784838147067262,0.304850910740571,3.730650961827532,5.01565429297903,4.240605377067215,6.331385230765147
Extrovert,10.0,1.0634926314141906,8.476836643613526,5.096693335121641,10.0,10.0,5.542999397133867,5.5621258599568,7.034603990856459,2.893978968886384,8.755513564022621,7.361908106462465,7.993394233666434,8.77702441273114,3.946702332679047,7.653534227062547,8.475127251004846,7.267936310525629,5.144975741882194,5.360670575613533,7.604783865097451,4.648771418227925,7.533588209202572,5.3197727735306,7.150054817417793,8.417347771778324,8.803406402539522,7.141182420808009,7.4710347831722554
Introvert,4.106902389393233,8.506283492251786,4.780304906352155,7.130099678875585,3.940454585053386,3.498647139686348,7.931766021673366,5.4807643809322215,6.056601560487898,9.66784607550615,5.061531858739648,3.693373521664263,2.045626213052184,4.148448029282958,7.571346191802589,0.0,5.674192386839226,6.715101583291582,6.619413800841916,1.9938221613495495,2.921052386022405,7.026232548234051,5.739200161678845,4.7797241733498135,2.778026316768142,4.138548945880533,6.615447905037808,3.0169842274608722,5.630381786167619
Ambivert,4.532786595409775,5.896703885698973,6.5233927142224175,6.784621618848195,7.09015970165462,6.434966538245359,5.100169101511197,5.964718507614491,5.381998809910665,2.7574345842718198,6.168968597555652,3.7896041882140263,6.580131804130868,7.59334274088647,7.948648857197208,3.371533181547454,5.306115805192288,6.457274788154309,7.2376511884477495,2.7688697288935513,6.446992488919574,6.683421577481366,3.887674710838608,4.822402580074595,6.790475941291307,3.331218243391984,4.494378299042865,4.3299915641021265,8.083528831719814
Introvert,3.0766144566976177,5.096466341720473,2.2921848611657243,7.939307676122813,7.093264751478879,1.1192044157279986,9.152956913668643,7.181747614522026,6.650013394281512,6.952001862337971,1.8184177926666987,3.465557322343126,4.536446844081825,4.265872751503528,7.701852787198846,5.997396451767694,8.762735286089239,7.412951461805529,5.308567846928538,1.8624505890157717,2.6739350501523584,9.553533324910036,4.273306500174806,5.024136097679345,3.082058350561997,3.120278071741601,2.5311549990989657,4.92744593248878,6.383802828364335
Ambivert,4.22017282278718,3.868595767348672,6.372197003343787,5.869418324289778,7.404210595015512,6.4524391960842635,3.032814249334149,7.025062879849921,5.51313691577324,6.281797325608994,6.34006360979309,3.7151950888617913,7.072995937199114,8.813014622270726,2.826665862319478,7.737198025348064,6.123663092546111,7.386564441771405,7.721419989323415,4.957876930434446,4.0218054596923265,5.580415139126166,3.6848440241881675,5.188330334260527,5.701473019098119,8.109317669490835,6.0116276442284935,4.31951579248853,6.30009397755677
Ambivert,4.497350454026845,7.065813362285125,3.52062276968458,3.4812318444520587,8.848778966821266,5.002563440826145,10.0,7.068393577560247,6.7048101095061625,3.924721926890189,3.7127861012725645,4.4957847138893605,7.609518003507491,5.2598556192755925,6.336258429435317,5.192796112715887,8.3122530900176,6.452730588576026,4.263627788906212,5.5316425139321845,5.626573187041407,7.557520271249464,5.803744783346848,6.952001814750213,4.926653182045206,7.247881442618533,6.135196492331327,4.299340722787656,7.357986913490781
Introvert,9.718626376538635,9.04611372259237,0.0,7.367577811920236,2.422142619629982,4.2130090212505085,8.617468134106803,6.834391443210051,6.323641573429714,7.87794445210571,3.895002571601417,4.031680054583734,1.9307012437502575,4.917188595765206,5.879768204709664,1.0642898182320406,7.286721583861013,7.498551089132496,6.132846012250177,4.165882057767323,0.40911462747488914,7.393587482246049,6.449334398389242,6.816863012280735,1.9114852462713432,6.971394244607456,5.74101762478989,3.660406864238869,5.958014321586492
Introvert,4.5279367650507165,6.724409004207599,2.0827361938619937,7.798429327054883,4.006721836064381,4.479842078583575,6.26572831338426,6.448116849697226,6.309368613141886,7.058675273038307,4.304705041855453,3.352537828685385,0.9231022971506797,4.948914612442922,8.151320052148963,4.511307922349694,6.013558668664967,9.314762207964042,5.955394377036664,2.662207876895603,3.397665088056019,8.972568111935932,3.2742072999570846,3.2926739339338766,4.044760232620899,6.678636452751408,5.953985640134823,3.3075626371616247,5.258630577471849
Ambivert,6.7916469835100095,3.947708521878325,5.619842569318319,8.33349409426775,4.666863278531434,6.335489642240514,5.609470385615129,5.677670209547602,8.152915585812167,5.652670915082933,4.05625355718873,2.6330004797595863,7.488663876878485,6.244727346739111,5.320002288965482,2.434180596602468,8.922414742424152,6.55681602907759,7.814877278211253,5.250098412450309,1.521022511034797,5.467910764016142,6.5981075710813455,8.936166617583128,8.317379887268096,5.565496906915934,6.018220543231771,5.799239647665038,7.523458069772718
Ambivert,4.565229527037904,1.8244799723821297,4.2825571120690284,5.581022663177249,4.39941091654159,5.353007052906894,6.832129887430073,6.521058984347195,5.032391000514677,5.367452694947285,6.504381829206865,6.861848163752082,7.730123231109282,10.0,7.250478153876404,7.587252523567489,6.553421092794926,7.059936818822431,4.377480034535658,6.08305076982648,6.822686355258208,6.921081594379849,5.594672534098844,5.339257122044485,4.428952682842099,7.708867503302661,5.083412156512251,6.5248230438695405,6.110681218734466
Ambivert,7.854376099421618,7.706946531581972,5.761570597873814,6.424309807426831,5.087945669605876,5.54378137684308,6.438894377297663,6.781535017800607,6.261964459496281,6.436218495391744,5.526265851388599,4.534448622089315,6.267844168171981,5.787019920112329,8.226927674682958,6.685826664302059,4.760165514112767,6.97902411042277,6.8682840086990815,7.068194764974089,6.492055800363933,4.806069880388222,3.7479524930702226,6.400792809319812,5.154500831136975,6.009008193632447,7.957155570452912,5.700466690825834,5.067608312949554
Ambivert,7.149123402689406,5.561581552646568,5.587791117927711,8.063007956718655,4.879976684109049,5.345498981654152,6.096769089382747,7.402621999714158,5.175102034467939,6.041096960215062,5.5528248592432075,2.49027956273972,6.537430270025242,8.1793025487144,3.0838434660409137,5.682717897800362,7.484505970314489,6.842860533591413,5.1956181931340994,3.9338658528295563,6.548862944305268,4.9329893318640305,4.491150798719715,4.7336788119264614,5.800274329217905,5.390418898911414,6.537777999866747,4.06436678383807,5.5003112682517825
Introvert,5.822431934036656,10.0,0.20983466916411952,6.143495906907271,3.119553514749555,0.8051366293546303,8.82088581023479,6.462558843523713,6.233636486131177,8.01687900168815,1.1648326056399254,3.716354913932153,3.60562093067502,5.588572166899173,7.804655087691781,4.915907216870867,7.017232260969544,4.95662938887768,8.341270688227638,5.108804438215928,0.2711558476279565,9.10298349102764,4.218774515737613,1.484756108533618,4.973884530406966,4.580792684284025,3.238256264286976,4.3366152523633055,6.665711717498729
Extrovert,10.0,2.712493369541615,7.19048122415065,3.4255096135976366,8.131445195334866,6.568952286991275,7.969773256223769,5.8098490650120675,7.702332454294511,3.4538930519740125,9.469943873501645,7.468911142458016,7.296938239108013,8.512901278168854,4.878189484384375,5.413488089732688,8.4610608668907,9.242802999013463,3.897826625181484,5.780647934604515,6.407176012194857,5.906186914425095,5.933783172609083,7.920618032850036,6.6539937293149265,6.665750035933078,10.0,5.30407871069724,7.24826292621297
Introvert,0.7813660678537171,8.423883948334378,4.411556733567204,9.319460169360735,4.484852371676669,2.9721064672984725,6.344233256892244,5.113511735886103,6.061380473845803,6.1522068272155455,5.856171308628903,1.6578583309880242,2.1246337067330683,7.042761576583139,7.481930045015942,0.0,6.965882682931547,5.733691779610297,8.096686900961046,1.8309776162878748,3.129393562646526,8.987872141750575,4.871462444669182,3.162651974860199,6.14395734257769,4.5989384706365755,5.380330614847757,3.737927306247987,7.3626222979994065
Ambivert,3.835240766095139,6.836947707142894,6.229771624006049,9.703952765791156,7.462692566144277,3.9808526576212606,5.829897585846914,5.711576507808142,5.858329054208762,8.408205441012164,8.866123540655947,4.871211666903463,4.379767034021468,5.943417391562268,4.7616968706191685,5.9619459091571905,9.589700399427668,5.8760354905365295,6.21284679006226,5.302996444118791,6.205361140682683,8.057638650449762,5.247858288258398,5.4626070020975765,8.701857624961262,6.017985139028355,4.478862453699183,3.2594087915046464,6.68074248223873
Extrovert,6.494318276804545,5.458264029271366,6.955318781761967,1.0224126507363227,8.84758337725047,8.393011835580827,5.482238217925762,7.7523645281160505,3.672362586247247,1.700528469849706,9.1371310543975,9.019391855023052,10.0,7.342162204051572,3.0517194700398735,7.174561103189921,10.0,9.916863923082397,4.843401701329089,9.491818046640258,7.223797105098413,5.382555841672356,7.455255211607932,7.857025773393807,6.299784748989382,6.444358943604437,7.069872246489583,5.986145923167248,6.578908296054205
Extrovert,6.584089035001345,3.751532487726636,8.928353499073168,3.8240519962825545,10.0,7.446906120037956,7.239419192116807,2.581759870436902,5.67044695832969,5.457429148298353,10.0,7.8768322666076696,7.7795910455217765,5.875624635938106,3.733210094967976,6.375519320448155,9.227430713592153,3.0401173921562084,2.7948389983031823,7.5220651306452355,5.630577084638359,4.531545403457639,6.57861176883757,7.691574205860151,8.91258656701657,8.126014956513208,6.406256158783113,9.394172006415602,7.135891610559733
Introvert,3.4851785463905856,8.003610826907439,5.63276134451236,8.942311588521035,7.16910209207914,0.5641838117513709,8.201359253701701,6.888560164053541,5.32566831316035,4.83165699475461,5.007395283097518,5.72014783565992,0.9995531101605142,5.617585305222848,4.398798512396427,2.956666139974399,7.948875366784932,4.927465718356563,7.076273504054276,4.182706876284716,5.554936591019498,10.0,4.529655900548441,5.795680663007319,4.441076299736559,5.366463419136681,5.809741774044024,1.994483946376271,5.366519618462537
Introvert,2.1497948218562737,8.041936491673045,2.3633142687880238,9.261595030505111,3.2598340229145277,0.9680461665533291,8.429429225008283,6.858084358847433,3.919001883728322,6.59816491311176,6.016960863582906,3.6304653115643633,3.703108445437924,7.484028970607451,5.962448308225214,1.026338594983351,7.113577226990422,6.807598616580552,7.401145386411308,3.757927070382241,3.4963311290113976,7.428496344791284,1.1748011386754502,5.01019267194875,3.869454480798493,0.4913821926987616,4.2330992372822065,2.3276023210315024,4.887089138253018
